Время;Расположение источника;Источик;Тип сообщения;Комментарий;
2014.07.03  12:00:16.948;IEC104;Connect 17, 192.168.240.21:44380. Сервер. ;Состояние алгоритма;Отправлено: 104 100 166 28 02 00 33 06 03 00 00 00 07 00 04 87 44 164 83 00 55 09 43 12 20 06 14 03 64 04 87 44 164 83 00 55 09 43 12 20 06 14 07 00 05 85 44 164 83 00 55 09 43 12 20 06 14 03 64 05 85 44 164 83 00 55 09 43 12 20 06 14 07 00 25 84 44 164 83 00 55 09 43 12 20 06 14 00 64 25 84 44 164 83 00 55 09 43 12 20 06 14 104 250 168 28 02 00 36 16 03 00 00 00 88 00 04 00 00 00 00 00 55 09 43 12 20 06 14 89 00 04 00 00 00 00 00 55 09 43 12 20 06 14 90 00 04 00 00 00 00 00 55 09 43 12 20 06 14 93 00 04 133 107 211 66 00 55 09 43 12 20 06 14 94 00 04 123 148 210 66 00 55 09 43 12 20 06 14 96 00 04 41 92 15 62 00 55 09 43 12 20 06 14 101 00 04 195 245 71 66 00 55 09 43 12 20 06 14 73 00 05 102 68 189 69 00 55 09 43 12 20 06 14 74 00 05 82 24 189 69 00 55 09 43 12 20 06 14 75 00 05 31 127 189 69 00 55 09 43 12 20 06 14 76 00 05 31 133 107 64 00 55 09 43 12 20 06 14 77 00 05 133 235 41 66 00 55 09 43 12 20 06 14 78 00 05 184 30 53 67 00 55 09 43 12 20 06 14 79 00 05 92 143 118 65 00 55 09 43 12 20 06 14 62 00 06 123 20 168 65 00 55 09 43 12 20 06 14 81 00 08 123 148 216 66 00 55 09 43 12 20 06 14 104 250 170 28 02 00 36 16 03 00 00 00 82 00 08 31 05 180 194 00 55 09 43 12 20 06 14 83 00 09 92 15 217 66 00 55 09 43 12 20 06 14 84 00 09 41 28 22 67 00 55 09 43 12 20 06 14 85 00 09 215 99 12 67 00 55 09 43 12 20 06 14 86 00 09 10 215 45 194 00 55 09 43 12 20 06 14 90 00 10 31 133 113 66 00 55 09 43 12 20 06 14 91 00 10 225 122 248 193 00 55 09 43 12 20 06 14 59 00 11 41 92 221 66 00 55 09 43 12 20 06 14 42 00 25 111 18 131 58 00 55 09 43 12 20 06 14 45 00 25 41 92 171 65 00 55 09 43 12 20 06 14 47 00 25 225 122 172 65 00 55 09 43 12 20 06 14 48 00 25 00 00 92 194 00 55 09 43 12 20 06 14 49 00 25 00 00 17 195 00 55 09 43 12 20 06 14 50 00 25 00 00 166 66 00 55 09 43 12 20 06 14 52 00 25 00 00 238 194 00 55 09 43 12 20 06 14 53 00 25 00 00 242 66 00 55 09 43 12 20 06 14 ;
2014.07.03  12:00:16.959;IEC104;Connect 17, 192.168.240.21:44380. Сервер. ;Состояние алгоритма;Получено: 104 04 01 00 172 28 ;
2014.07.03  12:00:17.952;IEC104;Connect 17, 192.168.240.21:44380. Сервер. ;Состояние алгоритма;Отправлено: 104 55 172 28 02 00 33 03 03 00 00 00 07 00 00 86 44 164 83 00 02 10 43 12 20 06 14 12 00 00 193 02 00 00 00 02 10 43 12 20 06 14 45 00 00 193 02 00 00 00 02 10 43 12 20 06 14 104 190 174 28 02 00 36 12 03 00 00 00 63 00 06 195 245 121 66 00 02 10 43 12 20 06 14 83 00 08 184 30 217 66 00 02 10 43 12 20 06 14 84 00 08 164 48 22 67 00 02 10 43 12 20 06 14 85 00 08 164 240 11 67 00 02 10 43 12 20 06 14 86 00 08 195 245 49 194 00 02 10 43 12 20 06 14 87 00 09 246 232 12 67 00 02 10 43 12 20 06 14 88 00 09 133 235 34 194 00 02 10 43 12 20 06 14 89 00 09 41 220 21 67 00 02 10 43 12 20 06 14 90 00 09 82 184 44 194 00 02 10 43 12 20 06 14 92 00 10 236 81 184 61 00 02 10 43 12 20 06 14 93 00 10 154 153 188 66 00 02 10 43 12 20 06 14 62 00 11 225 186 29 195 00 02 10 43 12 20 06 14 ;
2014.07.03  12:00:18.952;IEC104;Connect 17, 192.168.240.21:44380. Сервер. ;Состояние алгоритма;Отправлено: 104 85 176 28 02 00 33 05 03 00 00 00 185 00 02 00 00 00 00 00 205 10 43 12 20 06 14 00 64 23 88 44 164 83 00 205 10 43 12 20 06 14 07 00 34 85 44 164 83 00 205 10 43 12 20 06 14 03 64 34 85 44 164 83 00 205 10 43 12 20 06 14 188 00 36 00 00 00 00 00 205 10 43 12 20 06 14 104 250 178 28 02 00 36 16 03 00 00 00 159 00 02 00 12 01 70 00 205 10 43 12 20 06 14 160 00 02 00 08 126 70 00 205 10 43 12 20 06 14 161 00 02 00 112 12 70 00 205 10 43 12 20 06 14 162 00 02 00 48 143 69 00 205 10 43 12 20 06 14 163 00 02 00 192 253 68 00 205 10 43 12 20 06 14 164 00 02 00 48 143 69 00 205 10 43 12 20 06 14 165 00 02 00 64 30 69 00 205 10 43 12 20 06 14 166 00 02 00 48 143 69 00 205 10 43 12 20 06 14 167 00 02 00 00 09 69 00 205 10 43 12 20 06 14 168 00 02 00 48 143 69 00 205 10 43 12 20 06 14 169 00 02 00 32 17 69 00 205 10 43 12 20 06 14 170 00 02 00 00 64 65 00 205 10 43 12 20 06 14 171 00 02 00 00 64 65 00 205 10 43 12 20 06 14 172 00 02 00 00 48 65 00 205 10 43 12 20 06 14 173 00 02 00 00 96 65 00 205 10 43 12 20 06 14 174 00 02 00 00 48 65 00 205 10 43 12 20 06 14 104 250 180 28 02 00 36 16 03 00 00 00 175 00 02 00 00 96 65 00 205 10 43 12 20 06 14 176 00 02 00 00 48 65 00 205 10 43 12 20 06 14 177 00 02 00 00 112 65 00 205 10 43 12 20 06 14 178 00 02 00 88 136 69 00 205 10 43 12 20 06 14 179 00 02 00 192 200 68 00 205 10 43 12 20 06 14 180 00 02 00 88 136 69 00 205 10 43 12 20 06 14 181 00 02 00 192 200 68 00 205 10 43 12 20 06 14 182 00 02 00 88 136 69 00 205 10 43 12 20 06 14 183 00 02 00 192 200 68 00 205 10 43 12 20 06 14 184 00 02 00 56 144 69 00 205 10 43 12 20 06 14 82 00 07 61 10 180 66 00 205 10 43 12 20 06 14 87 00 08 92 207 13 67 00 205 10 43 12 20 06 14 88 00 08 246 40 37 194 00 205 10 43 12 20 06 14 89 00 08 00 192 18 67 00 205 10 43 12 20 06 14 90 00 08 20 174 40 194 00 205 10 43 12 20 06 14 91 00 09 154 153 249 64 00 205 10 43 12 20 06 14 104 250 182 28 02 00 36 16 03 00 00 00 95 00 10 215 227 28 67 00 205 10 43 12 20 06 14 96 00 34 184 30 72 66 00 205 10 43 12 20 06 14 158 00 36 00 244 57 198 00 205 10 43 12 20 06 14 159 00 36 00 64 244 69 00 205 10 43 12 20 06 14 160 00 36 00 00 192 64 00 205 10 43 12 20 06 14 162 00 36 00 80 69 69 00 205 10 43 12 20 06 14 163 00 36 00 00 128 63 00 205 10 43 12 20 06 14 164 00 36 00 00 144 65 00 205 10 43 12 20 06 14 165 00 36 00 46 130 70 00 205 10 43 12 20 06 14 166 00 36 00 00 64 65 00 205 10 43 12 20 06 14 167 00 36 00 00 00 64 00 205 10 43 12 20 06 14 168 00 36 00 40 76 70 00 205 10 43 12 20 06 14 169 00 36 00 32 181 68 00 205 10 43 12 20 06 14 170 00 36 00 00 160 64 00 205 10 43 12 20 06 14 172 00 36 00 80 69 69 00 205 10 43 12 20 06 14 173 00 36 00 46 130 70 00 205 10 43 12 20 06 14 104 160 184 28 02 00 36 10 03 00 00 00 174 00 36 00 00 168 65 00 205 10 43 12 20 06 14 175 00 36 00 50 130 70 00 205 10 43 12 20 06 14 177 00 36 00 00 00 00 00 205 10 43 12 20 06 14 178 00 36 00 12 79 70 00 205 10 43 12 20 06 14 179 00 36 00 128 89 68 00 205 10 43 12 20 06 14 180 00 36 00 00 128 64 00 205 10 43 12 20 06 14 182 00 36 00 80 69 69 00 205 10 43 12 20 06 14 183 00 36 00 42 130 70 00 205 10 43 12 20 06 14 184 00 36 00 00 144 65 00 205 10 43 12 20 06 14 185 00 36 00 00 64 64 00 205 10 43 12 20 06 14 ;
2014.07.03  12:00:19.954;IEC104;Connect 17, 192.168.240.21:44380. Сервер. ;Состояние алгоритма;Отправлено: 104 40 186 28 02 00 33 02 03 00 00 00 07 00 37 85 44 164 83 00 152 11 43 12 20 06 14 03 64 37 85 44 164 83 00 152 11 43 12 20 06 14 104 130 188 28 02 00 36 08 03 00 00 00 65 00 06 51 51 179 62 00 168 11 43 12 20 06 14 66 00 06 143 194 105 65 00 168 11 43 12 20 06 14 84 00 07 72 225 242 193 00 168 11 43 12 20 06 14 92 00 09 154 153 233 192 00 168 11 43 12 20 06 14 64 00 11 00 00 00 00 00 168 11 43 12 20 06 14 93 00 37 20 46 211 66 00 168 11 43 12 20 06 14 94 00 37 82 56 210 66 00 168 11 43 12 20 06 14 95 00 37 236 81 56 62 00 168 11 43 12 20 06 14 ;
2014.07.03  12:00:20.957;IEC104;Connect 17, 192.168.240.21:44380. Сервер. ;Состояние алгоритма;Отправлено: 104 130 190 28 02 00 33 08 03 00 00 00 07 00 00 87 44 164 83 00 78 13 43 12 20 06 14 12 00 00 194 02 00 00 00 78 13 43 12 20 06 14 45 00 00 194 02 00 00 00 78 13 43 12 20 06 14 185 00 04 00 00 00 00 00 78 13 43 12 20 06 14 00 64 18 86 44 164 83 00 78 13 43 12 20 06 14 07 00 23 88 44 164 83 00 78 13 43 12 20 06 14 07 00 27 88 44 164 83 00 78 13 43 12 20 06 14 00 64 27 88 44 164 83 00 78 13 43 12 20 06 14 104 250 192 28 02 00 36 16 03 00 00 00 159 00 04 00 252 43 70 00 93 13 43 12 20 06 14 160 00 04 00 08 126 70 00 93 13 43 12 20 06 14 161 00 04 00 52 51 70 00 93 13 43 12 20 06 14 162 00 04 00 48 143 69 00 93 13 43 12 20 06 14 163 00 04 00 192 74 69 00 93 13 43 12 20 06 14 164 00 04 00 48 143 69 00 93 13 43 12 20 06 14 165 00 04 00 32 67 69 00 93 13 43 12 20 06 14 166 00 04 00 48 143 69 00 93 13 43 12 20 06 14 167 00 04 00 80 81 69 00 93 13 43 12 20 06 14 168 00 04 00 48 143 69 00 93 13 43 12 20 06 14 169 00 04 00 48 85 69 00 93 13 43 12 20 06 14 170 00 04 00 00 64 65 00 93 13 43 12 20 06 14 171 00 04 00 00 96 65 00 93 13 43 12 20 06 14 172 00 04 00 00 32 65 00 93 13 43 12 20 06 14 173 00 04 00 00 64 65 00 93 13 43 12 20 06 14 174 00 04 00 00 64 65 00 93 13 43 12 20 06 14 104 250 194 28 02 00 36 16 03 00 00 00 175 00 04 00 00 64 65 00 93 13 43 12 20 06 14 176 00 04 00 00 64 65 00 93 13 43 12 20 06 14 177 00 04 00 00 96 65 00 93 13 43 12 20 06 14 178 00 04 00 88 136 69 00 93 13 43 12 20 06 14 179 00 04 00 192 200 68 00 93 13 43 12 20 06 14 180 00 04 00 88 136 69 00 93 13 43 12 20 06 14 181 00 04 00 192 200 68 00 93 13 43 12 20 06 14 182 00 04 00 88 136 69 00 93 13 43 12 20 06 14 183 00 04 00 192 200 68 00 93 13 43 12 20 06 14 184 00 04 00 56 144 69 00 93 13 43 12 20 06 14 67 00 06 143 194 245 61 00 93 13 43 12 20 06 14 68 00 06 154 153 02 67 00 93 13 43 12 20 06 14 86 00 07 20 238 21 195 00 93 13 43 12 20 06 14 93 00 09 195 245 71 66 00 93 13 43 12 20 06 14 97 00 10 246 232 11 195 00 93 13 43 12 20 06 14 65 00 11 123 20 46 62 00 93 13 43 12 20 06 14 104 250 196 28 02 00 36 16 03 00 00 00 66 00 11 174 71 199 65 00 93 13 43 12 20 06 14 42 00 23 143 194 117 60 00 93 13 43 12 20 06 14 43 00 23 143 194 117 60 00 93 13 43 12 20 06 14 44 00 23 244 253 84 60 00 93 13 43 12 20 06 14 45 00 23 174 71 193 64 00 93 13 43 12 20 06 14 47 00 23 41 92 191 64 00 93 13 43 12 20 06 14 48 00 23 00 00 168 193 00 93 13 43 12 20 06 14 49 00 23 00 00 18 195 00 93 13 43 12 20 06 14 50 00 23 00 00 190 66 00 93 13 43 12 20 06 14 53 00 23 00 00 242 66 00 93 13 43 12 20 06 14 43 00 27 02 43 07 61 00 93 13 43 12 20 06 14 44 00 27 150 67 11 61 00 93 13 43 12 20 06 14 46 00 27 31 133 163 65 00 93 13 43 12 20 06 14 49 00 27 00 00 19 195 00 93 13 43 12 20 06 14 156 00 38 00 00 00 00 00 93 13 43 12 20 06 14 158 00 38 00 232 68 198 00 93 13 43 12 20 06 14 104 250 198 28 02 00 36 16 03 00 00 00 159 00 38 00 176 102 69 00 93 13 43 12 20 06 14 160 00 38 00 00 16 193 00 93 13 43 12 20 06 14 162 00 38 00 40 136 69 00 93 13 43 12 20 06 14 163 00 38 00 242 129 70 00 93 13 43 12 20 06 14 164 00 38 00 00 36 66 00 93 13 43 12 20 06 14 165 00 38 00 254 129 70 00 93 13 43 12 20 06 14 166 00 38 00 30 130 70 00 93 13 43 12 20 06 14 167 00 38 00 36 130 70 00 93 13 43 12 20 06 14 168 00 38 00 08 80 70 00 93 13 43 12 20 06 14 169 00 38 00 00 127 67 00 93 13 43 12 20 06 14 170 00 38 00 34 130 70 00 93 13 43 12 20 06 14 172 00 38 00 40 136 69 00 93 13 43 12 20 06 14 173 00 38 00 222 129 70 00 93 13 43 12 20 06 14 174 00 38 00 00 44 66 00 93 13 43 12 20 06 14 175 00 38 00 24 130 70 00 93 13 43 12 20 06 14 176 00 38 00 30 130 70 00 93 13 43 12 20 06 14 104 145 200 28 02 00 36 09 03 00 00 00 177 00 38 00 36 130 70 00 93 13 43 12 20 06 14 178 00 38 00 192 91 70 00 93 13 43 12 20 06 14 179 00 38 00 112 114 70 00 93 13 43 12 20 06 14 180 00 38 00 32 130 70 00 93 13 43 12 20 06 14 182 00 38 00 40 136 69 00 93 13 43 12 20 06 14 183 00 38 00 200 129 70 00 93 13 43 12 20 06 14 184 00 38 00 00 20 66 00 93 13 43 12 20 06 14 185 00 38 00 00 00 00 00 93 13 43 12 20 06 14 187 00 38 00 36 130 70 00 93 13 43 12 20 06 14 ;
2014.07.03  12:00:20.971;IEC104;Connect 17, 192.168.240.21:44380. Сервер. ;Состояние алгоритма;Получено: 104 04 01 00 192 28 ;
2014.07.03  12:00:21.963;IEC104;Connect 17, 192.168.240.21:44380. Сервер. ;Состояние алгоритма;Отправлено: 104 145 202 28 02 00 33 09 03 00 00 00 07 00 02 85 44 164 83 00 03 15 43 12 20 06 14 03 64 02 85 44 164 83 00 03 15 43 12 20 06 14 07 00 13 87 44 164 83 00 03 15 43 12 20 06 14 02 64 13 87 44 164 83 00 03 15 43 12 20 06 14 07 00 25 85 44 164 83 00 03 15 43 12 20 06 14 00 64 25 85 44 164 83 00 03 15 43 12 20 06 14 07 00 36 85 44 164 83 00 03 15 43 12 20 06 14 03 64 36 85 44 164 83 00 03 15 43 12 20 06 14 07 00 40 87 44 164 83 00 03 15 43 12 20 06 14 104 250 204 28 02 00 36 16 03 00 00 00 89 00 02 20 174 25 66 00 19 15 43 12 20 06 14 90 00 02 51 51 30 66 00 19 15 43 12 20 06 14 93 00 02 195 245 199 66 00 19 15 43 12 20 06 14 94 00 02 31 05 199 66 00 19 15 43 12 20 06 14 69 00 06 51 51 115 63 00 19 15 43 12 20 06 14 70 00 06 92 207 50 67 00 19 15 43 12 20 06 14 87 00 07 31 133 107 63 00 19 15 43 12 20 06 14 88 00 07 236 81 51 67 00 19 15 43 12 20 06 14 97 00 08 00 00 00 65 00 19 15 43 12 20 06 14 98 00 10 10 215 35 61 00 19 15 43 12 20 06 14 99 00 10 113 253 02 195 00 19 15 43 12 20 06 14 44 00 25 111 18 03 59 00 19 15 43 12 20 06 14 45 00 25 61 10 173 65 00 19 15 43 12 20 06 14 46 00 25 133 235 171 65 00 19 15 43 12 20 06 14 47 00 25 20 174 169 65 00 19 15 43 12 20 06 14 48 00 25 00 00 56 194 00 19 15 43 12 20 06 14 104 100 206 28 02 00 36 06 03 00 00 00 49 00 25 00 00 33 195 00 19 15 43 12 20 06 14 50 00 25 00 00 176 66 00 19 15 43 12 20 06 14 52 00 25 00 00 240 194 00 19 15 43 12 20 06 14 53 00 25 00 00 240 66 00 19 15 43 12 20 06 14 93 00 36 31 05 200 66 00 19 15 43 12 20 06 14 101 00 36 195 245 71 66 00 19 15 43 12 20 06 14 ;
2014.07.03  12:00:22.970;IEC104;Connect 17, 192.168.240.21:44380. Сервер. ;Состояние алгоритма;Отправлено: 104 160 208 28 02 00 33 10 03 00 00 00 07 00 03 85 44 164 83 00 222 15 43 12 20 06 14 03 64 03 85 44 164 83 00 222 15 43 12 20 06 14 07 00 04 89 44 164 83 00 222 15 43 12 20 06 14 03 64 04 89 44 164 83 00 222 15 43 12 20 06 14 07 00 05 86 44 164 83 00 222 15 43 12 20 06 14 03 64 05 86 44 164 83 00 222 15 43 12 20 06 14 07 00 18 86 44 164 83 00 222 15 43 12 20 06 14 00 64 27 89 44 164 83 00 222 15 43 12 20 06 14 07 00 38 85 44 164 83 00 222 15 43 12 20 06 14 03 64 38 85 44 164 83 00 222 15 43 12 20 06 14 104 250 210 28 02 00 36 16 03 00 00 00 73 00 03 246 230 187 69 00 238 15 43 12 20 06 14 74 00 03 246 58 190 69 00 238 15 43 12 20 06 14 75 00 03 92 95 188 69 00 238 15 43 12 20 06 14 76 00 03 205 204 58 66 00 238 15 43 12 20 06 14 78 00 03 123 84 91 67 00 238 15 43 12 20 06 14 79 00 03 205 204 146 65 00 238 15 43 12 20 06 14 80 00 03 195 245 71 66 00 238 15 43 12 20 06 14 93 00 04 195 117 211 66 00 238 15 43 12 20 06 14 73 00 05 92 21 189 69 00 238 15 43 12 20 06 14 74 00 05 92 233 188 69 00 238 15 43 12 20 06 14 75 00 05 102 68 189 69 00 238 15 43 12 20 06 14 76 00 05 164 112 125 64 00 238 15 43 12 20 06 14 78 00 05 236 209 54 67 00 238 15 43 12 20 06 14 79 00 05 225 122 124 65 00 238 15 43 12 20 06 14 89 00 07 143 194 117 63 00 238 15 43 12 20 06 14 90 00 07 51 51 109 66 00 238 15 43 12 20 06 14 104 160 212 28 02 00 36 10 03 00 00 00 67 00 11 174 71 225 62 00 238 15 43 12 20 06 14 68 00 11 31 05 13 67 00 238 15 43 12 20 06 14 45 00 18 133 235 193 64 00 238 15 43 12 20 06 14 46 00 18 143 194 197 64 00 238 15 43 12 20 06 14 50 00 18 00 00 178 66 00 238 15 43 12 20 06 14 52 00 18 00 00 242 194 00 238 15 43 12 20 06 14 93 00 38 225 122 211 66 00 238 15 43 12 20 06 14 94 00 38 164 112 210 66 00 238 15 43 12 20 06 14 95 00 38 10 215 35 62 00 238 15 43 12 20 06 14 101 00 38 195 245 71 66 00 238 15 43 12 20 06 14 ;
2014.07.03  12:00:22.981;IEC104;Connect 17, 192.168.240.21:44380. Сервер. ;Состояние алгоритма;Получено: 104 04 01 00 212 28 ;
2014.07.03  12:00:23.977;IEC104;Connect 17, 192.168.240.21:44380. Сервер. ;Состояние алгоритма;Отправлено: 104 70 214 28 02 00 33 04 03 00 00 00 07 00 00 88 44 164 83 00 200 16 43 12 20 06 14 12 00 00 195 02 00 00 00 200 16 43 12 20 06 14 45 00 00 195 02 00 00 00 200 16 43 12 20 06 14 07 00 27 89 44 164 83 00 200 16 43 12 20 06 14 104 190 216 28 02 00 36 12 03 00 00 00 72 00 06 113 61 168 193 00 200 16 43 12 20 06 14 99 00 08 195 245 71 66 00 200 16 43 12 20 06 14 101 00 10 184 94 30 67 00 200 16 43 12 20 06 14 70 00 11 10 215 197 193 00 200 16 43 12 20 06 14 43 00 27 150 67 11 61 00 200 16 43 12 20 06 14 45 00 27 10 215 161 65 00 200 16 43 12 20 06 14 46 00 27 102 102 162 65 00 200 16 43 12 20 06 14 47 00 27 92 143 154 65 00 200 16 43 12 20 06 14 48 00 27 00 00 224 193 00 200 16 43 12 20 06 14 49 00 27 00 00 21 195 00 200 16 43 12 20 06 14 52 00 27 00 00 238 194 00 200 16 43 12 20 06 14 53 00 27 00 00 242 66 00 200 16 43 12 20 06 14 ;
2014.07.03  12:00:24.987;IEC104;Connect 17, 192.168.240.21:44380. Сервер. ;Состояние алгоритма;Отправлено: 104 25 218 28 02 00 33 01 03 00 00 00 00 64 25 86 44 164 83 00 148 17 43 12 20 06 14 104 85 220 28 02 00 36 05 03 00 00 00 74 00 06 195 245 254 193 00 163 17 43 12 20 06 14 91 00 07 51 51 115 63 00 163 17 43 12 20 06 14 92 00 07 61 10 118 194 00 163 17 43 12 20 06 14 103 00 10 143 66 222 194 00 163 17 43 12 20 06 14 43 00 13 184 30 123 66 00 163 17 43 12 20 06 14 ;
2014.07.03  12:00:25.989;IEC104;Connect 17, 192.168.240.21:44380. Сервер. ;Состояние алгоритма;Отправлено: 104 250 222 28 02 00 36 16 03 00 00 00 157 00 02 174 71 61 65 00 110 18 43 12 20 06 14 159 00 02 00 88 194 70 00 110 18 43 12 20 06 14 160 00 02 00 88 130 70 00 110 18 43 12 20 06 14 161 00 02 00 04 49 70 00 110 18 43 12 20 06 14 162 00 02 00 192 163 68 00 110 18 43 12 20 06 14 163 00 02 00 00 74 69 00 110 18 43 12 20 06 14 164 00 02 00 16 155 69 00 110 18 43 12 20 06 14 165 00 02 00 160 74 69 00 110 18 43 12 20 06 14 166 00 02 00 00 74 69 00 110 18 43 12 20 06 14 167 00 02 00 136 128 69 00 110 18 43 12 20 06 14 168 00 02 00 32 129 68 00 110 18 43 12 20 06 14 169 00 02 00 16 75 69 00 110 18 43 12 20 06 14 170 00 02 00 224 197 69 00 110 18 43 12 20 06 14 171 00 02 00 96 135 69 00 110 18 43 12 20 06 14 172 00 02 00 144 74 69 00 110 18 43 12 20 06 14 173 00 02 00 192 163 68 00 110 18 43 12 20 06 14 104 235 224 28 02 00 36 15 03 00 00 00 174 00 02 00 128 86 69 00 110 18 43 12 20 06 14 175 00 02 00 80 81 69 00 110 18 43 12 20 06 14 176 00 02 00 96 235 69 00 110 18 43 12 20 06 14 177 00 02 00 192 169 69 00 110 18 43 12 20 06 14 178 00 02 00 144 74 69 00 110 18 43 12 20 06 14 179 00 02 00 192 163 68 00 110 18 43 12 20 06 14 180 00 02 00 192 92 69 00 110 18 43 12 20 06 14 181 00 02 00 176 81 69 00 110 18 43 12 20 06 14 182 00 02 00 96 235 69 00 110 18 43 12 20 06 14 183 00 02 00 192 169 69 00 110 18 43 12 20 06 14 184 00 02 00 128 75 69 00 110 18 43 12 20 06 14 75 00 06 215 163 240 63 00 110 18 43 12 20 06 14 76 00 06 205 204 76 191 00 110 18 43 12 20 06 14 93 00 07 51 51 122 66 00 110 18 43 12 20 06 14 94 00 07 205 204 204 189 00 110 18 43 12 20 06 14 ;
2014.07.03  12:00:26.989;IEC104;Connect 17, 192.168.240.21:44380. Сервер. ;Состояние алгоритма;Отправлено: 104 85 226 28 02 00 33 05 03 00 00 00 07 00 12 88 44 164 83 00 57 19 43 12 20 06 14 02 64 12 88 44 164 83 00 57 19 43 12 20 06 14 07 00 25 86 44 164 83 00 57 19 43 12 20 06 14 07 00 34 87 44 164 83 00 57 19 43 12 20 06 14 03 64 34 87 44 164 83 00 57 19 43 12 20 06 14 104 175 228 28 02 00 36 11 03 00 00 00 71 00 11 10 215 35 60 00 73 19 43 12 20 06 14 72 00 11 113 61 10 193 00 73 19 43 12 20 06 14 46 00 13 184 30 207 193 00 73 19 43 12 20 06 14 45 00 25 205 204 170 65 00 73 19 43 12 20 06 14 46 00 25 41 92 171 65 00 73 19 43 12 20 06 14 47 00 25 225 122 172 65 00 73 19 43 12 20 06 14 48 00 25 00 00 64 194 00 73 19 43 12 20 06 14 49 00 25 00 00 29 195 00 73 19 43 12 20 06 14 50 00 25 00 00 194 66 00 73 19 43 12 20 06 14 53 00 25 00 00 242 66 00 73 19 43 12 20 06 14 96 00 34 61 10 72 66 00 73 19 43 12 20 06 14 ;
